Name	Result	Orig Len	Opt Len	Reduction
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-save-as.svg	pass	50281	30239	20042
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-save.svg	pass	519083	18237	500846
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/documentation.svg	pass	24134	10342	13792
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/download-later.svg	pass	95696	17870	77826
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/download.svg	pass	667375	346491	320884
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-back.svg	pass	8002	2455	5547
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-down.svg	pass	7482	2600	4882
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-forward.svg	pass	9049	2468	6581
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-up.svg	pass	8407	2490	5917
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-bezier-curves.svg	pass	21124	4952	16172
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-brush.svg	pass	37758	14312	23446
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-circle.svg	pass	6101	2293	3808
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-cross.svg	pass	7040	2826	4214
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-donut.svg	pass	7325	2640	4685
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-ellipse.svg	pass	6179	1983	4196
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-eraser.svg	pass	98337	14906	83431
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-freehand.svg	pass	32393	14211	18182
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-halfcircle2.svg	pass	6025	1881	4144
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-halfcircle3.svg	pass	6366	1879	4487
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-halfcircle4.svg	pass	6843	1834	5009
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-path.svg	pass	39662	10308	29354
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-polygon.svg	pass	6074	1881	4193
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-polyline.svg	pass	36703	2107	34596
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-rectangle.svg	pass	35234	1918	33316
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-spiral.svg	pass	19186	3252	15934
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-square-inverted-corners.svg	pass	6111	2072	4039
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-star.svg	pass	5905	1972	3933
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-text.svg	pass	8551	1369	7182
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-triangle.svg	pass	5915	1896	4019
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-triangle1.svg	pass	35114	1949	33165
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-triangle2.svg	pass	5916	1901	4015
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-triangle3.svg	pass	5865	1879	3986
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-triangle4.svg	pass	6425	1914	4511
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-clear-history.svg	pass	53636	22597	31039
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-clear-list.svg	pass	204058	14639	189419
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-clear-locationbar-rtl.svg	pass	90795	7601	83194
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-clear.svg	pass	35380	2706	32674
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-copy.svg	pass	33215	4668	28547
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-cut.svg	pass	29722	3708	26014
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-delete.svg	pass	176871	5849	171022
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-find-mail.svg	pass	122708	22069	100639
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-find-project.svg	pass	169175	18171	151004
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-find-replace.svg	pass	157773	29688	128085
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-find.svg	pass	91456	16974	74482
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-guides.svg	pass	20019	4287	15732
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-image-face-add.svg	mismatch	761819	51495	710324
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-image-face-detect.svg	pass	17662	3392	14270
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-image-face-recognize.svg	mismatch	179953	46270	133683
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-image-face-show.svg	pass	173505	42710	130795
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-node.svg	pass	9649	4054	5595
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-paste.svg	pass	86598	14183	72415
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-redo.svg	pass	40380	20380	20000
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-rename.svg	pass	35380	2706	32674
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-select-all.svg	pass	216219	110469	105750
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-select-none.svg	mismatch	258721	126743	131978
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-select.svg	pass	25200	2718	22482
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-cell-merge.svg	pass	291442	5527	285915
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-cell-split.svg	pass	284607	5153	279454
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-delete-row.svg	pass	773969	19913	754056
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-insert-column-left.svg	pass	602285	15225	587060
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-insert-column-right.svg	pass	596216	15101	581115
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-insert-row-above.svg	pass	1189170	18896	1170274
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-table-insert-row-under.svg	pass	568052	15068	552984
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-text-frame-update.svg	pass	11280	4043	7237
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/edit-undo.svg	pass	39545	19205	20340
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/folder-new.svg	pass	1561633	126490	1435143
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/folder-sync.svg	pass	260200	227312	32888
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-add-node.svg	pass	26900	13117	13783
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-break-node.svg	pass	16176	5782	10394
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-connect-node.svg	pass	18762	7342	11420
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-disconnect-node.svg	pass	17553	7062	10491
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-join-node.svg	pass	14565	5797	8768
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-remove-node.svg	pass	31890	12256	19634
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/format-text-color.svg	pass	92142	4026	88116
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/games-highscores.svg	pass	291822	144446	147376
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-down-search.svg	pass	70309	7922	62387
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-down.svg	pass	29625	8746	20879
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-first-view-page.svg	pass	43492	23716	19776
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-first-view.svg	pass	18291	9640	8651
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-home.svg	pass	35366	16456	18910
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-jump-declaration.svg	pass	65414	14189	51225
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-jump-definition.svg	pass	125906	8829	117077
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-jump-locationbar.svg	pass	752862	337996	414866
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-jump-today.svg	pass	104752	38189	66563
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-last-view-page.svg	pass	264420	24000	240420
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-last-view.svg	pass	23838	9821	14017
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-next-context.svg	pass	18003	7476	10527
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-next-use.svg	pass	122801	8752	114049
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-next-view-page.svg	pass	115551	16344	99207
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-next-view.svg	pass	4431	2613	1818
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-next.svg	pass	30417	10621	19796
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-previous-context.svg	pass	16610	7336	9274
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-previous-use.svg	pass	130224	8730	121494
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-previous-view-page.svg	pass	115553	16305	99248
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-previous-view.svg	pass	4590	2678	1912
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-previous.svg	pass	22093	7874	14219
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-up-search.svg	pass	69538	7881	61657
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/go-up.svg	pass	26837	8254	18583
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/help-about.svg	pass	44615	11391	33224
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/help-contents.svg	pass	1347272	683149	664123
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/help-donate.svg	pass	145006	13627	131379
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/help-feedback.svg	pass	56183	16618	39565
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-aim.svg	pass	33328	14530	18798
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-facebook.svg	pass	9942	3974	5968
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-gadugadu.svg	pass	27261	10881	16380
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-google-talk.svg	pass	15583	7578	8005
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-google.svg	mismatch	26530	12216	14314
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-icq.svg	pass	70098	25840	44258
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-identi.ca.svg	pass	35112	23522	11590
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-jabber.svg	pass	53970	17119	36851
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-msn.svg	pass	78642	26018	52624
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-qq.svg	pass	55161	20447	34714
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-skype.svg	pass	43845	7981	35864
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-twitter.svg	pass	14236	5300	8936
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/im-yahoo.svg	pass	56967	22954	34013
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/insert-horizontal-rule.svg	pass	219408	13823	205585
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/insert-image.svg	pass	932449	557772	374677
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/insert-link.svg	pass	191750	16865	174885
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/insert-table.svg	pass	31948	11235	20713
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/insert-text.svg	pass	45010	9295	35715
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/irc-close-channel.svg	mismatch	83618	35124	48494
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/irc-join-channel.svg	pass	272320	32707	239613
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/key-enter.svg	pass	140422	4156	136266
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/list-add-font.svg	pass	230467	16438	214029
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/list-add-user.svg	mismatch	193786	54342	139444
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/list-add.svg	pass	21628	10496	11132
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/list-remove.svg	pass	14909	6421	8488
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/list-resource-add.svg	pass	359945	148114	211831
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-encrypted-full.svg	pass	85193	15537	69656
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-encrypted-part.svg	pass	83492	15869	67623
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-encrypted.svg	pass	99882	17141	82741
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-flag.svg	pass	71321	38091	33230
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-forward.svg	mismatch	126793	8879	117914
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-forwarded.svg	pass	242386	42199	200187
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-invitation.svg	pass	146829	12154	134675
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-important.svg	pass	450353	9891	440462
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-junk.svg	pass	450456	6204	444252
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-notjunk.svg	pass	19690	8508	11182
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-read.svg	pass	123123	37208	85915
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-task.svg	pass	51604	20423	31181
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-unread-new.svg	pass	303582	7786	295796
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-mark-unread.svg	pass	70187	4739	65448
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-meeting-request-reply.svg	pass	64946	5447	59499
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-message-new-list.svg	pass	182043	41274	140769
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-message-new.svg	pass	177921	41256	136665
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-queue.svg	mismatch	179958	8715	171243
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-receive.svg	mismatch	137149	12518	124631
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-replied.svg	pass	312691	42999	269692
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-reply-all.svg	pass	23404	10649	12755
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-reply-custom-all.svg	pass	119669	7233	112436
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-reply-custom.svg	pass	119384	7104	112280
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-reply-list.svg	pass	90447	16851	73596
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-reply-sender.svg	pass	75753	10289	65464
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-send.svg	pass	181179	5815	175364
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-signature-unknown.svg	pass	29481	13427	16054
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-signed-full.svg	pass	18033	5860	12173
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-signed-part.svg	pass	18632	6163	12469
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-signed-verified.svg	pass	30951	15099	15852
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-signed.svg	pass	17528	5454	12074
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mail-tagged.svg	pass	19930	8033	11897
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/measure.svg	pass	10862	3894	6968
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/meeting-participant-no-response.svg	pass	285041	149718	135323
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/meeting-participant-request-response.svg	pass	341173	149544	191629
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/milestone.svg	pass	498436	118096	380340
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-ac97.svg	pass	151255	125842	25413
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-capture-secondary.svg	pass	50011	5052	44959
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-capture.svg	pass	49013	5387	43626
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-cd.svg	mismatch	143446	13983	129463
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-digital.svg	pass	56148	7404	48744
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-front.svg	pass	20580	6390	14190
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-headset.svg	pass	76815	38440	38375
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-lfe.svg	pass	52335	11498	40837
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-line.svg	pass	88306	17722	70584
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-master.svg	pass	19068	6306	12762
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-microphone-boost.svg	pass	56426	15087	41339
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-microphone-front-boost.svg	pass	56660	15384	41276
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-microphone-front.svg	pass	33150	11507	21643
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-microphone.svg	pass	32557	11028	21529
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-midi.svg	pass	85128	13727	71401
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-pc-speaker.svg	pass	49933	2448	47485
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-pcm-default.svg	pass	24737	1912	22825
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-pcm.svg	pass	24692	2037	22655
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-surround-center.svg	pass	28968	6330	22638
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-surround.svg	pass	25531	4195	21336
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/mixer-video.svg	pass	59929	11479	48450
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/network-connect.svg	pass	72105	20947	51158
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/news-subscribe.svg	pass	432617	17409	415208
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/news-unsubscribe.svg	mismatch	308976	24946	284030
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/object-flip-horizontal.svg	pass	73024	7667	65357
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/object-flip-vertical.svg	pass	73117	7048	66069
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-area-focus-peak-node.svg	pass	22359	6350	16009
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-area-percentage.svg	pass	24502	7111	17391
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-area-stacked.svg	pass	13612	6124	7488
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-area.svg	pass	10307	5015	5292
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-bar-percentage.svg	pass	41744	13574	28170
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-bar-stacked.svg	pass	27831	12322	15509
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-bar.svg	pass	203456	7404	196052
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-line-percentage.svg	pass	19150	5509	13641
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-line-stacked.svg	pass	7627	3706	3921
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-line.svg	pass	200762	3708	197054
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-pie.svg	pass	136878	18197	118681
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-polar-stacked.svg	pass	75053	5179	69874
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-polar.svg	pass	69884	3251	66633
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-ring.svg	pass	38707	11567	27140
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/office-chart-scatter.svg	pass	73025	4873	68152
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/page-2sides.svg	pass	7128	2580	4548
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/page-3sides.svg	pass	6345	2120	4225
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/page-4sides.svg	pass	12959	3922	9037
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/page-simple.svg	pass	34942	1376	33566
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/page-zoom.svg	pass	102649	19448	83201
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/preferences-activities.svg	pass	521082	13057	508025
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/preflight-verifier.svg	pass	706430	451206	255224
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/process-stop.svg	pass	18301	9437	8864
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/project-development-close-all.svg	pass	258701	18294	240407
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/project-development-new-template.svg	pass	184427	8315	176112
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/project-development.svg	pass	56289	3968	52321
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/project-open.svg	pass	1247257	127570	1119687
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/quickopen-class.svg	pass	63657	19183	44474
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/quickopen-file.svg	pass	45164	15869	29295
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/quickopen-function.svg	pass	93048	17240	75808
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/quickopen.svg	pass	26858	10621	16237
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/rating.svg	pass	42535	19506	23029
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/resource-calendar-child-insert.svg	pass	261848	46632	215216
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/resource-calendar-child.svg	pass	256901	42599	214302
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/resource-calendar-insert.svg	pass	259971	43783	216188
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/resource-group-new.svg	pass	212146	151695	60451
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-clean.svg	pass	290011	59921	230090
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-configure.svg	pass	543446	61713	481733
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-file.svg	pass	262075	41455	220620
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-install-root.svg	pass	268192	47955	220237
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-install.svg	pass	370033	48620	321413
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build-prune.svg	pass	316857	79968	236889
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/run-build.svg	pass	253309	37482	215827
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/select-rectangular.svg	pass	42793	18366	24427
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/show-menu.svg	pass	195352	2194	193158
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/snap-extension.svg	pass	16724	7291	9433
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/snap-guideline.svg	pass	19318	8350	10968
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/snap-intersection.svg	pass	12109	4438	7671
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/snap-node.svg	pass	12678	5016	7662
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/snap-orthogonal.svg	pass	16312	5657	10655
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/story-editor.svg	pass	38007	18354	19653
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-cap-butt.svg	pass	12384	3247	9137
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-cap-round.svg	pass	12484	3215	9269
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-cap-square.svg	pass	12401	3122	9279
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-join-bevel.svg	pass	13524	3813	9711
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-join-miter.svg	pass	13725	3971	9754
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/stroke-join-round.svg	pass	21901	5250	16651
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/system-search.svg	pass	92604	52570	40034
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tab-close.svg	pass	206400	15754	190646
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tab-detach.svg	pass	62447	6658	55789
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tab-duplicate.svg	pass	62071	6424	55647
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tab-new-background.svg	pass	20095	6487	13608
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tag-recents.svg	pass	48667	21238	27429
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/text-directory.svg	pass	111138	46466	64672
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/text-field.svg	pass	6136	2046	4090
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/text-frame-link.svg	pass	17299	5233	12066
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/text-frame-unlink.svg	pass	23363	5312	18051
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tool-animator.svg	pass	27586	12830	14756
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tools-check-spelling.svg	pass	31130	11553	19577
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/tools-media-optical-burn-image.svg	pass	883910	140573	743337
